,places/Abandoned_mine_shaft.txt,places/Biome.txt,places/biomes.txt,places/Cavern.txt,places/Desert_temple.txt,places/Dungeon.txt,places/dungeons.txt,places/Generated_Structures.txt,places/huge-mushroom.txt,places/Huge_mushroom.txt,places/Huge_Mushrooms.txt,places/Jungle_temple.txt,places/Moss_Stone_Boulder.txt,places/Nether_fortress.txt,places/Nether_Portal.txt,places/Obsidian_pillar.txt,places/Ocean_monument.txt,places/Ocean_monument_structure.txt,places/Stronghold.txt,places/The_End.txt,places/The_Nether.txt,places/The_Overworld.txt,places/The_Void.txt,places/Tree.txt,places/Village.txt,places/Village_structures.txt
default,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015524689067960978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018055888372519834,0.0,0.0,0.0,0.0,0.0
traverse-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001229307144721561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lowest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020699585423947973,0.0,0.0,0.0,0.0,0.0,0.0,0.001034235751606021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
virtu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001229307144721561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008971014507076882,0.0,0.0,0.0,0.0,0.0,0.0,0.0008964569812747084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000744255338728267,0.0,0.0
shorelin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001229307144721561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012577870970200515,0.0,0.0,0.0,0.0,0.0,0.0,0.002513767028670821,0.0,0.0,0.0,0.0,0.0016280228150945021,0.0,0.003988408477100817,0.0,0.0010434881820804522,0.0015943941542723799,0.0
uppermost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001229307144721561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biome-depend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002458614289443122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
podzol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008971014507076882,0.0,0.02095300944292826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000744255338728267,0.0,0.0
strip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010349792711973986,0.0,0.0,0.0,0.0,0.0,0.009890767554290254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'basin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001229307144721561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
misconcept,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006146535723607805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
error,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004485507253538441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002322335207073935,0.0,0.0,0.00464467041414787,0.0,0.0,0.0
intend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005174896355986993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008586418486494522,0.0,0.0
confirm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005174896355986993,0.0,0.0,0.0,0.0,0.0,0.003296922518096751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
basin-lik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006146535723607805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010349792711973986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008586418486494522,0.0,0.0
geolog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002458614289443122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'shield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001229307144721561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tecton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001229307144721561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stabl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001229307144721561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prolong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001229307144721561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001229307144721561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
age,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001229307144721561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
basin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015524689067960978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008586418486494522,0.0,0.0
ascoal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006146535723607805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oceans/sea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001229307144721561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bodi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031049378135921957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007550644228508294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010349792711973986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032818909564640915,0.0,0.0,0.0,0.0
rise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020699585423947973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032818909564640915,0.0,0.0,0.0,0.0
barren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002458614289443122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
monument,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017942029014153763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14544408807005607,0.03272381428149636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001229307144721561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008473436350407234,0.003915797330038692,0.0,0.004349280429304967,0.0,0.0,0.0,0.0,0.0,0.0,0.010302928289699705,0.0,0.0,0.0,0.0,0.002924702224172819,0.0009373001958979293,0.0014321445885074678,0.0
reliabl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010349792711973986,0.0,0.0,0.0,0.0,0.0,0.0,0.001034235751606021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008971014507076882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000744255338728267,0.002274364734995858,0.0
riverb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001229307144721561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
automat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007901551045230681,0.0,0.0,0.0,0.0,0.0,0.0,0.0007895874643617728,0.0,0.0,0.0,0.0,0.0,0.001378477111695135,0.002505560221257419,0.0,0.0,0.0,0.0
mainli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035884058028307526,0.0,0.0,0.0,0.0,0.0,0.002857713247178002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000744255338728267,0.0,0.0
compress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001229307144721561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020699585423947973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004751340482625681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
measur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008971014507076882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020591883134230926,0.0,0.0,0.0,0.00464467041414787,0.0,0.0,0.0
narrow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010349792711973986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026792608552771366,0.0,0.0,0.0,0.0,0.0,0.0
eas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006146535723607805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
canyons—a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006146535723607805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seriou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006146535723607805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hazard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010349792711973986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007222355349007933,0.0,0.0,0.0,0.0,0.0
wander,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004485507253538441,0.0,0.0,0.0,0.0,0.0,0.0,0.0026893709438241256,0.0,0.0,0.0,0.0,0.0,0.004695155962127737,0.0,0.0,0.0,0.0,0.0
countrysid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006146535723607805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
edge…,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006146535723607805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
canyon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001229307144721561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
entri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039507755226153406,0.0,0.0,0.0,0.0,0.0,0.0,0.0015791749287235456,0.0,0.0,0.008646810973360394,0.0,0.002045482165741168,0.0,0.0,0.0,0.0,0.0,0.0
slime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008971014507076882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015650519873759124,0.002844684159424911,0.0,0.0,0.0,0.0
worri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006146535723607805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
got,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006146535723607805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006146535723607805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
river/ocean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001229307144721561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
add,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005174896355986993,0.0,0.0,0.007968576565879602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002108320731550578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004953841448626443,0.0,0.0,0.0018192767602896115,0.0,0.0,0.0,0.0017491098236104498,0.0017816975319482706,0.0
threat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006146535723607805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
venom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006146535723607805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
labyrinth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006146535723607805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
remind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006146535723607805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
platform,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030506742219561828,0.007048983127476828,0.0,0.003914656681495434,0.0,0.0,0.0016196518483744466,0.002032321763764871,0.0,0.003584026894206968,0.0,0.0,0.00921352819453702,0.0008870166895361728,0.0,0.0,0.0,0.0,0.0
hors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017942029014153763,0.0,0.0,0.0,0.0,0.0,0.0,0.0026893709438241256,0.0,0.0,0.0,0.0,0.0,0.0,0.002844684159424911,0.0,0.0,0.0,0.0
armor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020699585423947973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005358521710554273,0.0,0.0,0.0
emerald,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004917228578886244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aspect,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008971014507076882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015650519873759124,0.002844684159424911,0.0,0.0,0.0,0.0
librari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001405547154367052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02903637759986984,0.0,0.0012260343384560427,0.0,0.0,0.0,0.0017816975319482706,0.02094767241133467
fountain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009314813440776587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009502680965251363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dungeon-lik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001229307144721561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
etc.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010349792711973986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008586418486494522,0.0,0.0
brick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037733612910601545,0.0,0.0,0.0,0.017379952171737333,0.0,0.02404005598105958,0.0,0.0,0.0,0.013764192891253519,0.01732259259361279,0.0,0.0010971458101723818,0.0,0.0,0.0,0.0,0.0
bar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023704653135692044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017727512103090128,0.0,0.0,0.009068529293659965,0.0,0.001378477111695135,0.0,0.0,0.0,0.0,0.0
egg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001405547154367052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016131320888816577,0.005457830280868835,0.003678103015368128,0.0,0.0,0.0005830366078701499,0.0,0.0
silverfish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010349792711973986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009502680965251363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
book,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031049378135921957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004751340482625681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007232275807865296,0.0,0.0,0.0,0.0,0.0,0.0,0.0012568835143354105,0.056438124256609414,0.0,0.0,0.002887098765602131,0.04721266163774056,0.0,0.0019942042385504084,0.0,0.0,0.0,0.0
pearl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008971014507076882,0.0,0.0,0.0,0.0,0.0,0.0,0.0008964569812747084,0.0,0.0,0.0,0.0,0.002322335207073935,0.0,0.0,0.0,0.0,0.0,0.0
compass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007901551045230681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006136446497223505,0.001378477111695135,0.007516680663772256,0.0,0.0,0.0,0.0
tools/armor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001229307144721561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
click,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008971014507076882,0.012437223766787983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000744255338728267,0.0,0.0
thrown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010349792711973986,0.0,0.0,0.0,0.0,0.0,0.0,0.001034235751606021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quantiti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001229307144721561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maze/trap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006146535723607805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dispens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011852326567846022,0.0,0.0,0.0,0.021836538087250088,0.0,0.0,0.0007895874643617728,0.0,0.0,0.0,0.0,0.0,0.001378477111695135,0.0,0.0,0.0,0.0,0.0
tool/weapon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006146535723607805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
liquid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008971014507076882,0.0,0.0,0.0,0.0,0.0,0.0,0.0017929139625494168,0.0,0.0,0.0,0.0,0.0,0.0015650519873759124,0.0,0.0,0.0,0.0,0.0
winter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010349792711973986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008586418486494522,0.0,0.0
initi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008971014507076882,0.0,0.0,0.0,0.0,0.0,0.0,0.0008964569812747084,0.0,0.0,0.003272381428149635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2/3rd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001229307144721561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
one-room,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001229307144721561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
guard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006146535723607805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
enchant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012577870970200515,0.008718846438313414,0.0,0.004842016195447117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014435493828010655,0.0016280228150945021,0.0021942916203447635,0.0,0.0,0.0,0.0,0.0
report,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006146535723607805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005174896355986993,0.0,0.0,0.0,0.0,0.0,0.0,0.001034235751606021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007901551045230681,0.0,0.0,0.0,0.0,0.0,0.0,0.0007895874643617728,0.0,0.0,0.0,0.0,0.0,0.001378477111695135,0.0,0.0,0.0006555302686232134,0.0,0.0
preciou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001229307144721561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015803102090461362,0.0,0.018455133868515466,0.006083611164529083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009177423760724987,0.0,0.0
stalk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007901551045230681,0.02190908472541371,0.02460684515802062,0.006083611164529083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010349792711973986,0.0,0.0,0.03187430626351841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fertil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001229307144721561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023704653135692044,0.0,0.01230342257901031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001378477111695135,0.0,0.0,0.0019665908058696404,0.0,0.0
meal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008971014507076882,0.0,0.013968672961952174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002232766016184801,0.0,0.0
vertic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006288935485100258,0.0,0.0,0.0,0.0,0.0,0.0,0.0031422087858385263,0.0,0.004433062124885705,0.002294032148542253,0.0,0.0,0.0,0.0019942042385504084,0.0,0.0020869763641609045,0.0,0.0
move,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001054160365775289,0.0,0.0,0.0,0.0,0.0,0.0,0.003511343555539815,0.0,0.0,0.0,0.0,0.0,0.0024520686769120854,0.0,0.0,0.0005830366078701499,0.0035633950638965413,0.0
infdev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004485507253538441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002844684159424911,0.0,0.000744255338728267,0.0,0.0
behav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005174896355986993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008586418486494522,0.0,0.0
older,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004485507253538441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006323656003045917,0.0,0.0,0.0,0.0,0.0,0.0,0.000744255338728267,0.0,0.0
well-lik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001229307144721561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
built,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001405547154367052,0.0,0.0,0.0,0.0,0.0,0.0,0.004915880977755742,0.0,0.0,0.0,0.0,0.0,0.0012260343384560427,0.0,0.0,0.0005830366078701499,0.0017816975319482706,0.0
assum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005174896355986993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006563781912928183,0.0,0.0,0.0,0.0
