,mobs/Bat.txt,mobs/bats.txt,mobs/Blaze.txt,mobs/blazes.txt,mobs/Cat.txt,mobs/cave-spiders.txt,mobs/Cave-Spider_Jockey.txt,mobs/Cave_Spider.txt,mobs/Charged_Creeper.txt,mobs/Chicken.txt,mobs/chickens.txt,mobs/Chicken_Jockey.txt,mobs/Clownfish.txt,mobs/Cow.txt,mobs/cows.txt,mobs/Creeper.txt,mobs/creepers.txt,mobs/Donkey.txt,mobs/Drops.txt,mobs/Elder_Guardian.txt,mobs/ender-dragon.txt,mobs/Enderman.txt,mobs/endermen.txt,mobs/Endermite.txt,mobs/Ender_Dragon.txt,mobs/Ghast.txt,mobs/ghasts.txt,mobs/Giant.txt,mobs/Guardian.txt,mobs/Horse.txt,mobs/iron-golems.txt,mobs/Iron_Golem.txt,mobs/magma-cubes.txt,mobs/Magma_Cube.txt,mobs/Mob.txt,mobs/mobs.txt,mobs/Mooshroom.txt,mobs/mooshrooms.txt,mobs/Mule.txt,mobs/Ocelot.txt,mobs/ocelots.txt,mobs/Pig.txt,mobs/Pigman_Jockey.txt,mobs/Pigmen.txt,mobs/pigs.txt,mobs/Pufferfish.txt,mobs/Rabbit.txt,mobs/rabbits.txt,mobs/Sheep.txt,mobs/Silverfish.txt,mobs/Skeleton.txt,mobs/skeletons.txt,mobs/Slime.txt,mobs/slimes.txt,mobs/snow-golems.txt,mobs/Snow_Golem.txt,mobs/spider-jockeys.txt,mobs/Spider.txt,mobs/spiders.txt,mobs/Spider_Jockey.txt,mobs/Squid.txt,mobs/Villager.txt,mobs/villagers.txt,mobs/Witch.txt,mobs/Wither.txt,mobs/Wither_Skeleton.txt,mobs/Wither_Skeleton_Jockey.txt,mobs/Wolf.txt,mobs/wolves.txt,mobs/zombie-pigmen.txt,mobs/Zombie.txt,mobs/zombies.txt,mobs/Zombie_Pigman.txt
deton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196574440469314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004360446929617871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029096145419145684,0.0,0.0,0.0,0.0,0.0
sole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002457180505866425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
terrain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017067622759018687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019582288181193854,0.0,0.0,0.0,0.0,0.0027717137791684263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004220776979595163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018886621102950387
typic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018312988584114009,0.0,0.0,0.0,0.0,0.0,0.0020559981048422476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041056991251367395,0.0,0.0,0.0,0.0,0.007395921458522181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
topsoil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002457180505866425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020735938782904507,0.0,0.0,0.005127941617934493,0.0,0.0,0.003492033862519808,0.0,0.0,0.0023791077098881033,0.0019585428631078835,0.0,0.0,0.0,0.002525575239448602,0.0,0.0,0.0,0.007356400899395524,0.0,0.004130260459615264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010727001547057313,0.0,0.001431953508404349,0.0,0.011766439681462092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006246381559294691,0.0,0.0025639708089672465,0.0,0.0,0.0013836560792238922,0.0,0.0,0.00221802832767941,0.0,0.0
music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032029361913839863,0.008126687320946544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004423677909609581,0.011492888686730774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003960387317724794,0.0,0.001115920653066672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
disc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034135245518037375,0.0086610051019769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004714528248906294,0.012248529274119294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004220776979595163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004289415704533139,0.0,0.0,0.0,0.0,0.0,0.003210482919957319,0.0,0.0,0.0016404661942101659,0.0,0.0,0.0,0.0,0.0011609733021698126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019747498715209167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009963040760648128,0.0,0.0,0.0035358697023854255,0.0,0.0,0.0,0.0,0.0,0.0010195980827141606,0.0,0.0
jukebox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018312988584114009,0.0,0.0,0.0045287525822876535,0.0,0.0,0.0020559981048422476,0.0,0.0,0.0,0.0,0.005106707673741506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
last,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025854701753415584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024232575779129586,0.0,0.008602564401591004,0.0029525182033541667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005752474675835929,0.008843757796028133,0.010652331153940079,0.0,0.0,0.0,0.0,0.0,0.0009007920839362307,0.0,0.0,0.003196898933023684,0.0,0.0,0.0017252180203737655,0.0,0.0,0.0,0.0,0.0
ladder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023572542126869592,0.0029904854136687245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023476327669208897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008177772908468503,0.0,0.0,0.0,0.0,0.0,0.004883519104774115,0.004229191381585427,0.006688023580181605,0.010489423001135891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016425607650517413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011606570069642518,0.0025214467857089928,0.004846938437322624,0.0
formid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00491436101173285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
foe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002457180505866425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stealth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002457180505866425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
revers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001983719316959358,0.0,0.0,0.0,0.0,0.0,0.020044084141301002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013763815545158771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
advantag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005951157950878075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01320075036376591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002195136114911943
process,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016014680956919932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001300360117633432,0.0,0.0,0.0,0.0037876402133975415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022118389548047906,0.0,0.004543700178474957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011420113453936083,0.0,0.0
repeat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016014680956919932,0.0,0.0,0.0,0.0030135595014049842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003001983728672315,0.0,0.0,0.0,0.0,0.0037876402133975415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004543700178474957,0.0,0.0,0.0,0.0,0.0034734063586564115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elimin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021802234648089355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006805644248358809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
surmount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001983719316959358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020524134841190815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002195136114911943
would,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004421882402986339,0.0,0.0058321043585333335,0.0,0.0,0.006850408294150265,0.003971555728817178,0.0,0.0,0.001014676463631975,0.0,0.0,0.0,0.0033155625290509604,0.0,0.0,0.0020198551756542902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017332358334597056,0.0,0.0,0.0,0.0,0.0,0.0,0.0017858305759922758,0.0,0.0,0.0018312972667530413,0.0024428814482913208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030753614432171023,0.0,0.002642300342029388,0.0024649731891373634,0.0,0.0,0.00218703913445,0.0,0.0,0.0011802435438417504,0.005629248554758262,0.0,0.0018919539711559669,0.0,0.0019572595126143614
minim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004360446929617871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007823154785490886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007371541517599275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007371541517599275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012333010869948024,0.0,0.0,0.0,0.0,0.0,0.002769252747485262,0.006589608727592667,0.0,0.0028300200491542175,0.0,0.0,0.007650647421018605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005100431614012403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025538229014998456,0.0,0.0,0.0,0.0,0.0,0.0033875286892315025,0.0077825551351740985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003049920255676336,0.0,0.0,0.0,0.0,0.0,0.0008794704293036488,0.0,0.0
backward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030205162561045837,0.007663840206130174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002452598890148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020858659428948634,0.0,0.0,0.006720419147320836,0.0,0.0,0.0,0.003275582073286748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006210724436709425,0.0
slash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021802234648089355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007156607965202425,0.0,0.0,0.0
maxim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002457180505866425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
knock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038782052630123376,0.0,0.0,0.0,0.0,0.0,0.001451352889838973,0.0,0.007631307130443632,0.0,0.002442018281741962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004638637667524561,0.0,0.005752474675835929,0.0,0.0,0.0,0.0028037987679259565,0.004495401825059432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008486834835650317,0.0,0.005316191484129272,0.0
longer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019126880918746262,0.0,0.01261340255182186,0.0,0.0017995985645915505,0.0,0.0,0.0,0.005645514851823494,0.0,0.005419694257750554,0.0,0.0,0.0,0.0007765322702452726,0.0,0.0,0.0,0.0,0.0,0.005714643605111129,0.0,0.0,0.006364034923873756,0.005622842101414564,0.003955049952689905,0.0021440852729743133,0.0,0.0,0.0,0.0,0.0,0.0,0.0009894612602489232,0.003960644082750287,0.0,0.0,0.0027133482233570277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006663910915051054,0.0,0.0,0.0,0.0,0.0,0.0012762877696009356,0.0,0.0,0.0006819715943751712,0.0,0.0
sprint-hit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002457180505866425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
determin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015102581280522919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004905197780296296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003049679861335938,0.0,0.003125113638824813,0.0,0.0,0.0,0.008569836819645562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021047290808839172,0.0,0.0,0.0,0.0,0.0,0.002015513126224754,0.0,0.0,0.0,0.0,0.0
unexpectedli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002457180505866425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prowl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002457180505866425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ensur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017067622759018687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019582288181193854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003399591798531069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002357264124453147,0.006124264637059647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sneak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004804404287075979,0.004063343660473272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001300360117633432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031386202036051913,0.0,0.0,0.0,0.0,0.02222321603879695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034734063586564115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
return,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002466602173989605,0.0,0.0,0.0,0.0,0.0,0.001384626373742631,0.0,0.0,0.0028300200491542175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024170720098532672,0.005100431614012403,0.0,0.0,0.0,0.0,0.0,0.0024904176432557113,0.0,0.0025520180796613297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000859377815973532,0.0,0.0,0.0,0.0,0.0,0.0032918008958256898,0.007850229527653874,0.0,0.0,0.0,0.002729482677793486
glow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017067622759018687,0.0,0.0,0.0,0.0,0.0,0.0019161809600616074,0.0,0.0,0.0019582288181193854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004036672006333338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007403555472356551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
